GSK3B	ENSG00000082701	2932	Homo sapiens
SLC49A4	ENSG00000138463	84925	Homo sapiens
PDIA5	ENSG00000065485	10954	Homo sapiens
HACD2	ENSG00000206527	201562	Homo sapiens
MYLK	ENSG00000065534	4638	Homo sapiens
KALRN	ENSG00000160145	8997	Homo sapiens
ZNF148	ENSG00000163848	7707	Homo sapiens
SNX4	ENSG00000114520	8723	Homo sapiens
OSBPL11	ENSG00000144909	114885	Homo sapiens
KLF15	ENSG00000163884	28999	Homo sapiens
PLXNA1	ENSG00000114554	5361	Homo sapiens
GATA2	ENSG00000179348	2624	Homo sapiens
RAB7A	ENSG00000075785	7879	Homo sapiens
CNBP	ENSG00000169714	7555	Homo sapiens
TMCC1	ENSG00000172765	23023	Homo sapiens
ATP2C1	ENSG00000017260	27032	Homo sapiens
CPNE4	ENSG00000196353	131034	Homo sapiens
DNAJC13	ENSG00000138246	23317	Homo sapiens
CDV3	ENSG00000091527	55573	Homo sapiens
AMOTL2	ENSG00000114019	51421	Homo sapiens
MSL2	ENSG00000174579	55167	Homo sapiens
STAG1	ENSG00000118007	10274	Homo sapiens
ARMC8	ENSG00000114098	25852	Homo sapiens
MRAS	ENSG00000158186	22808	Homo sapiens
RASA2	ENSG00000155903	5922	Homo sapiens
XRN1	ENSG00000114127	54464	Homo sapiens
DIPK2A	ENSG00000181744	205428	Homo sapiens
PLOD2	ENSG00000152952	5352	Homo sapiens
ZIC4	ENSG00000174963	84107	Homo sapiens
ZIC1	ENSG00000152977	7545	Homo sapiens
RNF13	ENSG00000082996	11342	Homo sapiens
PFN2	ENSG00000070087	5217	Homo sapiens
TSC22D2	ENSG00000196428	9819	Homo sapiens
MED12L	ENSG00000144893	116931	Homo sapiens
MBNL1	ENSG00000152601	4154	Homo sapiens
KCNAB1	ENSG00000169282	7881	Homo sapiens
CCNL1	ENSG00000163660	57018	Homo sapiens
SCHIP1	ENSG00000151967	29970	Homo sapiens
SMC4	ENSG00000113810	10051	Homo sapiens
KPNA4	ENSG00000186432	3840	Homo sapiens
SPTSSB	ENSG00000196542	165679	Homo sapiens
SLITRK3	ENSG00000121871	22865	Homo sapiens
PDCD10	ENSG00000114209	11235	Homo sapiens
MECOM	ENSG00000085276	2122	Homo sapiens
SEC62	ENSG00000008952	7095	Homo sapiens
CLDN11	ENSG00000013297	5010	Homo sapiens
EIF5A2	ENSG00000163577	56648	Homo sapiens
FNDC3B	ENSG00000075420	64778	Homo sapiens
NLGN1	ENSG00000169760	22871	Homo sapiens
NAALADL2	ENSG00000177694	254827	Homo sapiens
KCNMB2	ENSG00000197584	10242	Homo sapiens
MFN1	ENSG00000171109	55669	Homo sapiens
PEX5L	ENSG00000114757	51555	Homo sapiens
FXR1	ENSG00000114416	8087	Homo sapiens
SOX2	ENSG00000181449	6657	Homo sapiens
DCUN1D1	ENSG00000043093	54165	Homo sapiens
ABCC5	ENSG00000114770	10057	Homo sapiens
CHRD	ENSG00000090539	8646	Homo sapiens
VPS8	ENSG00000156931	23355	Homo sapiens
MAP3K13	ENSG00000073803	9175	Homo sapiens
IGF2BP2	ENSG00000073792	10644	Homo sapiens
EIF4A2	ENSG00000156976	1974	Homo sapiens
BCL6	ENSG00000113916	604	Homo sapiens
MB21D2	ENSG00000180611	151963	Homo sapiens
HES1	ENSG00000114315	3280	Homo sapiens
ATP13A3	ENSG00000133657	79572	Homo sapiens
TFRC	ENSG00000072274	7037	Homo sapiens
PAK2	ENSG00000180370	5062	Homo sapiens
SENP5	ENSG00000119231	205564	Homo sapiens
FYTTD1	ENSG00000122068	84248	Homo sapiens
PCGF3	ENSG00000185619	10336	Homo sapiens
CPLX1	ENSG00000168993	10815	Homo sapiens
FGFR3	ENSG00000068078	2261	Homo sapiens
NSD2	ENSG00000109685	7468	Homo sapiens
MXD4	ENSG00000123933	10608	Homo sapiens
FAM193A	ENSG00000125386	8603	Homo sapiens
ADD1	ENSG00000087274	118	Homo sapiens
ADRA2C	ENSG00000184160	152	Homo sapiens
CRMP1	ENSG00000072832	1400	Homo sapiens
JAKMIP1	ENSG00000152969	152789	Homo sapiens
PPP2R2C	ENSG00000074211	5522	Homo sapiens
WDR1	ENSG00000071127	9948	Homo sapiens
HS3ST1	ENSG00000002587	9957	Homo sapiens
BOD1L1	ENSG00000038219	259282	Homo sapiens
CPEB2	ENSG00000137449	132864	Homo sapiens
FBXL5	ENSG00000118564	26234	Homo sapiens
PROM1	ENSG00000007062	8842	Homo sapiens
LDB2	ENSG00000169744	9079	Homo sapiens
LCORL	ENSG00000178177	254251	Homo sapiens
KCNIP4	ENSG00000185774	80333	Homo sapiens
PPARGC1A	ENSG00000109819	10891	Homo sapiens
DHX15	ENSG00000109606	1665	Homo sapiens
PI4K2B	ENSG00000038210	55300	Homo sapiens
RBPJ	ENSG00000168214	3516	Homo sapiens
TBC1D19	ENSG00000109680	55296	Homo sapiens
STIM2	ENSG00000109689	57620	Homo sapiens
PCDH7	ENSG00000169851	5099	Homo sapiens
KLF3	ENSG00000109787	51274	Homo sapiens
SMIM14	ENSG00000163683	201895	Homo sapiens
PDS5A	ENSG00000121892	23244	Homo sapiens
RBM47	ENSG00000163694	54502	Homo sapiens
APBB2	ENSG00000163697	323	Homo sapiens
PHOX2B	ENSG00000109132	8929	Homo sapiens
KCTD8	ENSG00000183783	386617	Homo sapiens
GNPDA2	ENSG00000163281	132789	Homo sapiens
NFXL1	ENSG00000170448	152518	Homo sapiens
DCUN1D4	ENSG00000109184	23142	Homo sapiens
USP46	ENSG00000109189	64854	Homo sapiens
RASL11B	ENSG00000128045	65997	Homo sapiens
CHIC2	ENSG00000109220	26511	Homo sapiens
PDGFRA	ENSG00000134853	5156	Homo sapiens
KIT	ENSG00000157404	3815	Homo sapiens
CLOCK	ENSG00000134852	9575	Homo sapiens
CEP135	ENSG00000174799	9662	Homo sapiens
ADGRL3	ENSG00000150471	23284	Homo sapiens
EPHA5	ENSG00000145242	2044	Homo sapiens
YTHDC1	ENSG00000083896	91746	Homo sapiens
RUFY3	ENSG00000018189	22902	Homo sapiens
SLC4A4	ENSG00000080493	8671	Homo sapiens
ADAMTS3	ENSG00000156140	9508	Homo sapiens
ANKRD17	ENSG00000132466	26057	Homo sapiens
G3BP2	ENSG00000138757	9908	Homo sapiens
PPEF2	ENSG00000156194	5470	Homo sapiens
SHROOM3	ENSG00000138771	57619	Homo sapiens
SEPTIN11	ENSG00000138758	55752	Homo sapiens
PAQR3	ENSG00000163291	152559	Homo sapiens
ANTXR2	ENSG00000163297	118429	Homo sapiens
RASGEF1B	ENSG00000138670	153020	Homo sapiens
HNRNPDL	ENSG00000152795	9987	Homo sapiens
SEC31A	ENSG00000138674	22872	Homo sapiens
LIN54	ENSG00000189308	132660	Homo sapiens
WDFY3	ENSG00000163625	23001	Homo sapiens
ARHGAP24	ENSG00000138639	83478	Homo sapiens
MAPK10	ENSG00000109339	5602	Homo sapiens
PTPN13	ENSG00000163629	5783	Homo sapiens
AFF1	ENSG00000172493	4299	Homo sapiens
NAP1L5	ENSG00000177432	266812	Homo sapiens
SNCA	ENSG00000145335	6622	Homo sapiens
TMSB4XP8		7117	Homo sapiens
SMARCAD1	ENSG00000163104	56916	Homo sapiens
UNC5C	ENSG00000182168	8633	Homo sapiens
RAP1GDS1	ENSG00000138698	5910	Homo sapiens
TSPAN5	ENSG00000168785	10098	Homo sapiens
EIF4E	ENSG00000151247	1977	Homo sapiens
MTTP	ENSG00000138823	4547	Homo sapiens
H2AZ1	ENSG00000164032	3015	Homo sapiens
PPP3CA	ENSG00000138814	5530	Homo sapiens
PAPSS1	ENSG00000138801	9061	Homo sapiens
SGMS2	ENSG00000164023	166929	Homo sapiens
LEF1	ENSG00000138795	51176	Homo sapiens
ELOVL6	ENSG00000170522	79071	Homo sapiens
PITX2	ENSG00000164093	5308	Homo sapiens
AP1AR	ENSG00000138660	55435	Homo sapiens
NEUROG2	ENSG00000178403	63973	Homo sapiens
ANK2	ENSG00000145362	287	Homo sapiens
CAMK2D	ENSG00000145349	817	Homo sapiens
ARSJ	ENSG00000180801	79642	Homo sapiens
UGT8	ENSG00000174607	7368	Homo sapiens
NDST3	ENSG00000164100	9348	Homo sapiens
PDE5A	ENSG00000138735	8654	Homo sapiens
TRPC3	ENSG00000138741	7222	Homo sapiens
FGF2	ENSG00000138685	2247	Homo sapiens
SPRY1	ENSG00000164056	10252	Homo sapiens
HSPA4L	ENSG00000164070	22824	Homo sapiens
PGRMC2	ENSG00000164040	10424	Homo sapiens
PCDH10	ENSG00000138650	57575	Homo sapiens
PCDH18	ENSG00000189184	54510	Homo sapiens
ELF2	ENSG00000109381	1998	Homo sapiens
NAA15	ENSG00000164134	80155	Homo sapiens
SETD7	ENSG00000145391	80854	Homo sapiens
SCOC	ENSG00000153130	60592	Homo sapiens
ELMOD2	ENSG00000179387	255520	Homo sapiens
USP38	ENSG00000170185	84640	Homo sapiens
GAB1	ENSG00000109458	2549	Homo sapiens
SMARCA5	ENSG00000153147	8467	Homo sapiens
OTUD4	ENSG00000164164	54726	Homo sapiens
SMAD1	ENSG00000170365	4086	Homo sapiens
ZNF827	ENSG00000151612	152485	Homo sapiens
SLC10A7	ENSG00000120519	84068	Homo sapiens
NR3C2	ENSG00000151623	4306	Homo sapiens
LRBA	ENSG00000198589	987	Homo sapiens
FBXW7	ENSG00000109670	55294	Homo sapiens
FHDC1	ENSG00000137460	85462	Homo sapiens
TRIM2	ENSG00000109654	23321	Homo sapiens
TMEM131L	ENSG00000121210	23240	Homo sapiens
PDGFC	ENSG00000145431	56034	Homo sapiens
GLRB	ENSG00000109738	2743	Homo sapiens
GRIA2	ENSG00000120251	2891	Homo sapiens
FSTL5	ENSG00000168843	56884	Homo sapiens
KLHL2	ENSG00000109466	11275	Homo sapiens
TLL1	ENSG00000038295	7092	Homo sapiens
PALLD	ENSG00000129116	23022	Homo sapiens
SH3RF1	ENSG00000154447	57630	Homo sapiens
CLCN3	ENSG00000109572	1182	Homo sapiens
GALNT7	ENSG00000109586	51809	Homo sapiens
HAND2	ENSG00000164107	9464	Homo sapiens
FBXO8	ENSG00000164117	26269	Homo sapiens
GPM6A	ENSG00000150625	2823	Homo sapiens
VEGFC	ENSG00000150630	7424	Homo sapiens
CDKN2AIP	ENSG00000168564	55602	Homo sapiens
ING2	ENSG00000168556	3622	Homo sapiens
IRF2	ENSG00000168310	3660	Homo sapiens
ACSL1	ENSG00000151726	2180	Homo sapiens
SNX25	ENSG00000109762	83891	Homo sapiens
SORBS2	ENSG00000154556	8470	Homo sapiens
FAT1	ENSG00000083857	2195	Homo sapiens
BRD9	ENSG00000028310	65980	Homo sapiens
IRX4	ENSG00000113430	50805	Homo sapiens
TENT4A	ENSG00000112941	11044	Homo sapiens
ADCY2	ENSG00000078295	108	Homo sapiens
SEMA5A	ENSG00000112902	9037	Homo sapiens
MARCHF6	ENSG00000145495	10299	Homo sapiens
CTNND2	ENSG00000169862	1501	Homo sapiens
TRIO	ENSG00000038382	7204	Homo sapiens
FBXL7	ENSG00000183580	23194	Homo sapiens
RETREG1	ENSG00000154153	54463	Homo sapiens
MYO10	ENSG00000145555	4651	Homo sapiens
BASP1	ENSG00000176788	10409	Homo sapiens
CDH12	ENSG00000154162	1010	Homo sapiens
CDH10	ENSG00000040731	1008	Homo sapiens
CDH9	ENSG00000113100	1007	Homo sapiens
PDZD2	ENSG00000133401	23037	Homo sapiens
GOLPH3	ENSG00000113384	64083	Homo sapiens
ZFR	ENSG00000056097	51663	Homo sapiens
SUB1	ENSG00000113387	10923	Homo sapiens
C5ORF23		79614	Homo sapiens
RAI14	ENSG00000039560	26064	Homo sapiens
NIPBL	ENSG00000164190	25836	Homo sapiens
LIFR	ENSG00000113594	3977	Homo sapiens
PTGER4	ENSG00000171522	5734	Homo sapiens
PLCXD3	ENSG00000182836	345557	Homo sapiens
GHR	ENSG00000112964	2690	Homo sapiens
PAIP1	ENSG00000172239	10605	Homo sapiens
ISL1	ENSG00000016082	3670	Homo sapiens
FST	ENSG00000134363	10468	Homo sapiens
NDUFS4	ENSG00000164258	4724	Homo sapiens
ARL15	ENSG00000185305	54622	Homo sapiens
ESM1	ENSG00000164283	11082	Homo sapiens
IL6ST	ENSG00000134352	3572	Homo sapiens
MIER3	ENSG00000155545	166968	Homo sapiens
GPBP1	ENSG00000062194	65056	Homo sapiens
PLK2	ENSG00000145632	10769	Homo sapiens
PDE4D	ENSG00000113448	5144	Homo sapiens
KIF2A	ENSG00000068796	3796	Homo sapiens
ADAMTS6	ENSG00000049192	11174	Homo sapiens
ERBIN	ENSG00000112851	55914	Homo sapiens
SREK1	ENSG00000153914	140890	Homo sapiens
MAP1B	ENSG00000131711	4131	Homo sapiens
TNPO1	ENSG00000083312	3842	Homo sapiens
FOXD1	ENSG00000251493	2297	Homo sapiens
HMGCR	ENSG00000113161	3156	Homo sapiens
IQGAP2	ENSG00000145703	10788	Homo sapiens
AGGF1	ENSG00000164252	55109	Homo sapiens
AP3B1	ENSG00000132842	8546	Homo sapiens
SCAMP1	ENSG00000085365	9522	Homo sapiens
SSBP2	ENSG00000145687	23635	Homo sapiens
VCAN	ENSG00000038427	1462	Homo sapiens
HAPLN1	ENSG00000145681	1404	Homo sapiens
RASA1	ENSG00000145715	5921	Homo sapiens
TMEM161B	ENSG00000164180	153396	Homo sapiens
MEF2C	ENSG00000081189	4208	Homo sapiens
ARRDC3	ENSG00000113369	57561	Homo sapiens
ARB2A	ENSG00000113391	83989	Homo sapiens
ELL2	ENSG00000118985	22936	Homo sapiens
CAST	ENSG00000310517	831	Homo sapiens
LNPEP	ENSG00000113441	4012	Homo sapiens
ST8SIA4	ENSG00000113532	7903	Homo sapiens
PAM	ENSG00000145730	5066	Homo sapiens
MACIR	ENSG00000181751	90355	Homo sapiens
MAN2A1	ENSG00000112893	4124	Homo sapiens
NREP	ENSG00000134986	9315	Homo sapiens
APC	ENSG00000134982	324	Homo sapiens
KCNN2	ENSG00000080709	3781	Homo sapiens
TRIM36	ENSG00000152503	55521	Homo sapiens
PGGT1B	ENSG00000164219	5229	Homo sapiens
FEM1C	ENSG00000145780	56929	Homo sapiens
AP3S1	ENSG00000177879	1176	Homo sapiens
SEMA6A	ENSG00000092421	57556	Homo sapiens
DMXL1	ENSG00000172869	1657	Homo sapiens
PRR16	ENSG00000184838	51334	Homo sapiens
SNX2	ENSG00000205302	6643	Homo sapiens
LMNB1	ENSG00000113368	4001	Homo sapiens
SLC12A2	ENSG00000064651	6558	Homo sapiens
FBN2	ENSG00000138829	2201	Homo sapiens
RAPGEF6	ENSG00000158987	51735	Homo sapiens
ACSL6	ENSG00000164398	23305	Homo sapiens
P4HA2	ENSG00000072682	8974	Homo sapiens
IL13	ENSG00000169194	3596	Homo sapiens
KIF3A	ENSG00000131437	11127	Homo sapiens
AFF4	ENSG00000072364	27125	Homo sapiens
C5ORF15	ENSG00000113583	56951	Homo sapiens
VDAC1	ENSG00000213585	7416	Homo sapiens
SKP1	ENSG00000113558	6500	Homo sapiens
PPP2CA	ENSG00000113575	5515	Homo sapiens
UBE2B	ENSG00000119048	7320	Homo sapiens
JADE2	ENSG00000043143	23338	Homo sapiens
SAR1B	ENSG00000152700	51128	Homo sapiens
DDX46	ENSG00000145833	9879	Homo sapiens
C5ORF24	ENSG00000181904	134553	Homo sapiens
MACROH2A1	ENSG00000113648	9555	Homo sapiens
DCANP1	ENSG00000251380	140947	Homo sapiens
KLHL3	ENSG00000146021	26249	Homo sapiens
HNRNPA0	ENSG00000177733	10949	Homo sapiens
FAM13B	ENSG00000031003	51306	Homo sapiens
KDM3B	ENSG00000120733	51780	Homo sapiens
EGR1	ENSG00000120738	1958	Homo sapiens
ETF1	ENSG00000120705	2107	Homo sapiens
HSPA9	ENSG00000113013	3313	Homo sapiens
MATR3	ENSG00000015479	9782	Homo sapiens
PAIP2	ENSG00000120727	51247	Homo sapiens
UBE2D2	ENSG00000131508	7322	Homo sapiens
CXXC5	ENSG00000171604	51523	Homo sapiens
PSD2	ENSG00000146005	84249	Homo sapiens
ANKHD1	ENSG00000131503	54882	Homo sapiens
PCDHA10	ENSG00000250120	56139	Homo sapiens
PCDHA9	ENSG00000204961	9752	Homo sapiens
PCDHA6	ENSG00000081842	56142	Homo sapiens
PCDHA1	ENSG00000204970	56147	Homo sapiens
PCDHA8	ENSG00000204962	56140	Homo sapiens
PCDHA7	ENSG00000204963	56141	Homo sapiens
PCDHA5	ENSG00000204965	56143	Homo sapiens
PCDHA4	ENSG00000204967	56144	Homo sapiens
PCDHA3	ENSG00000255408	56145	Homo sapiens
PCDHA2	ENSG00000204969	56146	Homo sapiens
PCDHA13	ENSG00000239389	56136	Homo sapiens
PCDHA12	ENSG00000251664	56137	Homo sapiens
PCDHA11	ENSG00000249158	56138	Homo sapiens
PCDHAC2	ENSG00000243232	56134	Homo sapiens
PCDHAC1	ENSG00000248383	56135	Homo sapiens
NDFIP1	ENSG00000131507	80762	Homo sapiens
SPRY4	ENSG00000187678	81848	Homo sapiens
NR3C1	ENSG00000113580	2908	Homo sapiens
TCERG1	ENSG00000113649	10915	Homo sapiens
JAKMIP2	ENSG00000176049	9832	Homo sapiens
CSNK1A1	ENSG00000113712	1452	Homo sapiens
PPARGC1B	ENSG00000155846	133522	Homo sapiens
PDGFRB	ENSG00000113721	5159	Homo sapiens
CAMK2A	ENSG00000070808	815	Homo sapiens
SPARC	ENSG00000113140	6678	Homo sapiens
GRIA1	ENSG00000155511	2890	Homo sapiens
GALNT10	ENSG00000164574	55568	Homo sapiens
SGCD	ENSG00000170624	6444	Homo sapiens
PPP1R2B	ENSG00000231989	153743	Homo sapiens
CLINT1	ENSG00000113282	9685	Homo sapiens
EBF1	ENSG00000164330	1879	Homo sapiens
RNF145	ENSG00000145860	153830	Homo sapiens
UBLCP1	ENSG00000164332	134510	Homo sapiens
GABRA1	ENSG00000022355	2554	Homo sapiens
MAT2B	ENSG00000038274	27430	Homo sapiens
WWC1	ENSG00000113645	23286	Homo sapiens
RANBP17	ENSG00000204764	64901	Homo sapiens
NPM1	ENSG00000181163	4869	Homo sapiens
FGF18	ENSG00000156427	8817	Homo sapiens
FBXW11	ENSG00000072803	23291	Homo sapiens
DUSP1	ENSG00000120129	1843	Homo sapiens
CREBRF	ENSG00000164463	153222	Homo sapiens
CPEB4	ENSG00000113742	80315	Homo sapiens
FAF2	ENSG00000113194	23197	Homo sapiens
RNF44	ENSG00000146083	22838	Homo sapiens
SNCB	ENSG00000074317	6620	Homo sapiens
HNRNPAB	ENSG00000197451	3182	Homo sapiens
HNRNPH1	ENSG00000169045	3187	Homo sapiens
CANX	ENSG00000127022	821	Homo sapiens
MAML1	ENSG00000161021	9794	Homo sapiens
RNF130	ENSG00000113269	55819	Homo sapiens
GFPT2	ENSG00000131459	9945	Homo sapiens
CNOT6	ENSG00000113300	57472	Homo sapiens
FOXF2	ENSG00000137273	2295	Homo sapiens
TUBB2B	ENSG00000137285	347733	Homo sapiens
SLC22A23	ENSG00000137266	63027	Homo sapiens
CDYL	ENSG00000153046	9425	Homo sapiens
NRN1	ENSG00000124785	51299	Homo sapiens
RREB1	ENSG00000124782	6239	Homo sapiens
SSR1	ENSG00000124783	6745	Homo sapiens
EEF1E1	ENSG00000124802	9521	Homo sapiens
SLC35B3	ENSG00000124786	51000	Homo sapiens
MAK	ENSG00000111837	4117	Homo sapiens
NEDD9	ENSG00000111859	4739	Homo sapiens
HIVEP1	ENSG00000095951	3096	Homo sapiens
EDN1	ENSG00000078401	1906	Homo sapiens
RANBP9	ENSG00000010017	10048	Homo sapiens
JARID2	ENSG00000008083	3720	Homo sapiens
MYLIP	ENSG00000007944	29116	Homo sapiens
ATXN1	ENSG00000124788	6310	Homo sapiens
RBM24	ENSG00000112183	221662	Homo sapiens
NUP153	ENSG00000124789	9972	Homo sapiens
DEK	ENSG00000124795	7913	Homo sapiens
ID4	ENSG00000172201	3400	Homo sapiens
E2F3	ENSG00000112242	1871	Homo sapiens
SOX4	ENSG00000124766	6659	Homo sapiens
C6ORF62	ENSG00000112308	81688	Homo sapiens
CARMIL1	ENSG00000079691	55604	Homo sapiens
PHF1	ENSG00000112511	5252	Homo sapiens
IP6K3	ENSG00000161896	117283	Homo sapiens
ILRUN	ENSG00000196821	64771	Homo sapiens
ANKS1A	ENSG00000064999	23294	Homo sapiens
SCUBE3	ENSG00000146197	222663	Homo sapiens
TEAD3	ENSG00000007866	7005	Homo sapiens
SRPK1	ENSG00000096063	6732	Homo sapiens
MAPK14	ENSG00000112062	1432	Homo sapiens
STK38	ENSG00000112079	11329	Homo sapiens
SRSF3	ENSG00000112081	6428	Homo sapiens
PIM1	ENSG00000137193	5292	Homo sapiens
ZFAND3	ENSG00000156639	60685	Homo sapiens
MDFI	ENSG00000112559	4188	Homo sapiens
TRERF1	ENSG00000124496	55809	Homo sapiens
SUPT3H	ENSG00000196284	8464	Homo sapiens
TFAP2D	ENSG00000008197	83741	Homo sapiens
ELOVL5	ENSG00000012660	60481	Homo sapiens
GCLC	ENSG00000001084	2729	Homo sapiens
LRRC1	ENSG00000137269	55227	Homo sapiens
HMGCLL1	ENSG00000146151	54511	Homo sapiens
COL21A1	ENSG00000124749	81578	Homo sapiens
DST	ENSG00000151914	667	Homo sapiens
BEND6	ENSG00000151917	221336	Homo sapiens
RAB23	ENSG00000112210	51715	Homo sapiens
KHDRBS2	ENSG00000112232	202559	Homo sapiens
PTP4A1	ENSG00000112245	7803	Homo sapiens
PHF3	ENSG00000118482	23469	Homo sapiens
ADGRB3	ENSG00000135298	577	Homo sapiens
COL19A1	ENSG00000082293	1310	Homo sapiens
COL9A1	ENSG00000112280	1297	Homo sapiens
KCNQ5	ENSG00000185760	56479	Homo sapiens
EEF1A1	ENSG00000156508	1915	Homo sapiens
COL12A1	ENSG00000111799	1303	Homo sapiens
TMEM30A	ENSG00000112697	55754	Homo sapiens
SENP6	ENSG00000112701	26054	Homo sapiens
PHIP	ENSG00000146247	55023	Homo sapiens
HMGN3	ENSG00000118418	9324	Homo sapiens
ELOVL4	ENSG00000118402	6785	Homo sapiens
TPBG	ENSG00000146242	7162	Homo sapiens
SYNCRIP	ENSG00000135316	10492	Homo sapiens
AKIRIN2	ENSG00000135334	55122	Homo sapiens
CNR1	ENSG00000118432	1268	Homo sapiens
RNGTT	ENSG00000111880	8732	Homo sapiens
PNRC1	ENSG00000146278	10957	Homo sapiens
UBE2J1	ENSG00000198833	51465	Homo sapiens
RRAGD	ENSG00000025039	58528	Homo sapiens
BACH2	ENSG00000112182	60468	Homo sapiens
MAP3K7	ENSG00000135341	6885	Homo sapiens
EPHA7	ENSG00000135333	2045	Homo sapiens
GPR63	ENSG00000112218	81491	Homo sapiens
GRIK2	ENSG00000164418	2898	Homo sapiens
LIN28B	ENSG00000187772	389421	Homo sapiens
PRDM1	ENSG00000057657	639	Homo sapiens
ATG5	ENSG00000057663	9474	Homo sapiens
SOBP	ENSG00000112320	55084	Homo sapiens
SEC63	ENSG00000025796	11231	Homo sapiens
NR2E1	ENSG00000112333	7101	Homo sapiens
AFG1L	ENSG00000135537	246269	Homo sapiens
FOXO3	ENSG00000118689	2309	Homo sapiens
SESN1	ENSG00000080546	27244	Homo sapiens
CD164	ENSG00000135535	8763	Homo sapiens
WASF1	ENSG00000112290	8936	Homo sapiens
CDK19	ENSG00000155111	23097	Homo sapiens
AMD1	ENSG00000123505	262	Homo sapiens
REV3L	ENSG00000009413	5980	Homo sapiens
FYN	ENSG00000010810	2534	Homo sapiens
MARCKS	ENSG00000277443	4082	Homo sapiens
HDAC2	ENSG00000196591	3066	Homo sapiens
RFX6	ENSG00000185002	222546	Homo sapiens
NUS1	ENSG00000153989	116150	Homo sapiens
ASF1A	ENSG00000111875	25842	Homo sapiens
FAM184A	ENSG00000111879	79632	Homo sapiens
MAN1A1	ENSG00000111885	4121	Homo sapiens
GJA1	ENSG00000152661	2697	Homo sapiens
NKAIN2	ENSG00000188580	154215	Homo sapiens
RNF217	ENSG00000146373	154214	Homo sapiens
HEY2	ENSG00000135547	23493	Homo sapiens
NCOA7	ENSG00000111912	135112	Homo sapiens
RSPO3	ENSG00000146374	84870	Homo sapiens
EPB41L2	ENSG00000079819	2037	Homo sapiens
AKAP7	ENSG00000118507	9465	Homo sapiens
CCN2	ENSG00000118523	1490	Homo sapiens
VNN3P	ENSG00000293493	55350	Homo sapiens
EYA4	ENSG00000112319	2070	Homo sapiens
TBPL1	ENSG00000028839	9519	Homo sapiens
SGK1	ENSG00000118515	6446	Homo sapiens
MYB	ENSG00000118513	4602	Homo sapiens
PDE7B	ENSG00000171408	27115	Homo sapiens
MAP7	ENSG00000135525	9053	Homo sapiens
MAP3K5	ENSG00000197442	4217	Homo sapiens
OLIG3	ENSG00000177468	167826	Homo sapiens
CCDC28A	ENSG00000024862	25901	Homo sapiens
REPS1	ENSG00000135597	85021	Homo sapiens
HECA	ENSG00000112406	51696	Homo sapiens
CITED2	ENSG00000164442	10370	Homo sapiens
ADGRG6	ENSG00000112414	57211	Homo sapiens
HIVEP2	ENSG00000010818	3097	Homo sapiens
FBXO30	ENSG00000118496	84085	Homo sapiens
GRM1	ENSG00000152822	2911	Homo sapiens
STXBP5	ENSG00000164506	134957	Homo sapiens
SASH1	ENSG00000111961	23328	Homo sapiens
UST	ENSG00000111962	10090	Homo sapiens
TAB2	ENSG00000055208	23118	Homo sapiens
PPP1R14C	ENSG00000198729	81706	Homo sapiens
AKAP12	ENSG00000131016	9590	Homo sapiens
ESR1	ENSG00000091831	2099	Homo sapiens
SYNE1	ENSG00000131018	23345	Homo sapiens
SCAF8	ENSG00000213079	22828	Homo sapiens
ARID1B	ENSG00000049618	57492	Homo sapiens
TULP4	ENSG00000130338	56995	Homo sapiens
DYNLT1	ENSG00000146425	6993	Homo sapiens
EZR	ENSG00000092820	7430	Homo sapiens
TAGAP	ENSG00000164691	117289	Homo sapiens
WTAP	ENSG00000146457	9589	Homo sapiens
IGF2R	ENSG00000197081	3482	Homo sapiens
SLC22A2	ENSG00000112499	6582	Homo sapiens
MAP3K4	ENSG00000085511	4216	Homo sapiens
PACRG	ENSG00000112530	135138	Homo sapiens
QKI	ENSG00000112531	9444	Homo sapiens
TBXT	ENSG00000164458	6862	Homo sapiens
SMOC2	ENSG00000112562	64094	Homo sapiens
DLL1	ENSG00000198719	28514	Homo sapiens
TBP	ENSG00000112592	6908	Homo sapiens
SUN1	ENSG00000164828	23353	Homo sapiens
TTYH3	ENSG00000136295	80727	Homo sapiens
SDK1	ENSG00000146555	221935	Homo sapiens
PAPOLB	ENSG00000218823	56903	Homo sapiens
WIPI2	ENSG00000157954	26100	Homo sapiens
RAC1	ENSG00000136238	5879	Homo sapiens
CCZ1	ENSG00000122674	51622	Homo sapiens
CCZ1B	ENSG00000146574	221960	Homo sapiens
MIOS	ENSG00000164654	54468	Homo sapiens
ICA1	ENSG00000003147	3382	Homo sapiens
NXPH1	ENSG00000122584	30010	Homo sapiens
ARL4A	ENSG00000122644	10124	Homo sapiens
ETV1	ENSG00000006468	2115	Homo sapiens
DGKB	ENSG00000136267	1607	Homo sapiens
MEOX2	ENSG00000106511	4223	Homo sapiens
BZW2	ENSG00000136261	28969	Homo sapiens
HDAC9	ENSG00000048052	9734	Homo sapiens
TWIST1	ENSG00000122691	7291	Homo sapiens
ITGB8	ENSG00000105855	3696	Homo sapiens
SP8	ENSG00000164651	221833	Homo sapiens
SP4	ENSG00000105866	6671	Homo sapiens
RAPGEF5	ENSG00000136237	9771	Homo sapiens
IGF2BP3	ENSG00000136231	10643	Homo sapiens
CCDC126	ENSG00000169193	90693	Homo sapiens
OSBPL3	ENSG00000070882	26031	Homo sapiens
